Sheet Name,Cell Address,Comment,Name,type,Comment Content,isSector,isOpen,otherType,comment2,finalType,Content Only,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,יהודים בלבד,ליהודים בלבד,Unnamed: 18,ערבים בלבד,לערבים בלבד,Unnamed: 21,שאלה פתוחה,פתוח,Unnamed: 24,לנשים בלבד
שלום,$AA$112,"יניב שפירא:
1 = בטוח שאתמוך
2 = חושב שאתמוך
3 = חושב שאתנגד
4 = בטוח שאתנגד",,scale,"יניב שפירא:
1 = בטוח שאתמוך
2 = חושב שאתמוך
3 = חושב שאתנגד
4 = בטוח שאתנגד",,unknown,,,scale,"1 = בטוח שאתמוך
2 = חושב שאתמוך
3 = חושב שאתנגד
4 = בטוח שאתנגד",,,,,,,,,,,,,,
שלום,$AA$114,"יניב שפירא:
1 = בטוח שאתמוך
2 = חושב שאתמוך
3 = חושב שאתנגד
4 = בטוח שאתנגד",,scale,"יניב שפירא:
1 = בטוח שאתמוך
2 = חושב שאתמוך
3 = חושב שאתנגד
4 = בטוח שאתנגד",,unknown,,,scale,"1 = בטוח שאתמוך
2 = חושב שאתמוך
3 = חושב שאתנגד
4 = בטוח שאתנגד",,,,,,,,,,,,,,
שלום,$AA$116,"יניב שפירא:
1 = בהחלט מאמין
2 = מאמין
3 = לא כ""כ מאמין
4 = בכלל לא מאמין",,scale,"יניב שפירא:
1 = בהחלט מאמין
2 = מאמין
3 = לא כ""כ מאמין
4 = בכלל לא מאמין",,unknown,,,scale,"1 = בהחלט מאמין
2 = מאמין
3 = לא כ""כ מאמין
4 = בכלל לא מאמין",,,,,,,,,,,,,,
שלום,$AB$117,"יניב שפירא:
1 = מסכים בהחלט
2 = מסכים
3 = מתנגד
4 = מתנגד בהחלט",,scale,"יניב שפירא:
1 = מסכים בהחלט
2 = מסכים
3 = מתנגד
4 = מתנגד בהחלט",,unknown,,,scale,"1 = מסכים בהחלט
2 = מסכים
3 = מתנגד
4 = מתנגד בהחלט",,,,,,,,,,,,,,
שלום,$AB$118,"יניב שפירא:
1 = מסכים בהחלט
2 = מסכים
3 = מתנגד
4 = מתנגד בהחלט",,scale,"יניב שפירא:
1 = מסכים בהחלט
2 = מסכים
3 = מתנגד
4 = מתנגד בהחלט",,unknown,,,scale,"1 = מסכים בהחלט
2 = מסכים
3 = מתנגד
4 = מתנגד בהחלט",,,,,,,,,,,,,,
שלום,$AG$119,"יניב שפירא:
1 = כן, חשבתי הרבה
2 = כן, חשבתי קצת
3 = כמעט ולא חשבתי
4 = לא חשבתי כלל",,scale,"יניב שפירא:
1 = כן, חשבתי הרבה
2 = כן, חשבתי קצת
3 = כמעט ולא חשבתי
4 = לא חשבתי כלל",,unknown,,,scale,"1 = כן, חשבתי הרבה
2 = כן, חשבתי קצת
3 = כמעט ולא חשבתי
4 = לא חשבתי כלל",,,,,,,,,,,,,,
שלום,$AH$120,"יניב שפירא:
1 = בהחלט להכריז
2 = אולי כדאי להכריז
3 = אולי לא כדאי להכריז
4 = בהחלט לא להכריז
5 = אין דעה",,scale,"יניב שפירא:
1 = בהחלט להכריז
2 = אולי כדאי להכריז
3 = אולי לא כדאי להכריז
4 = בהחלט לא להכריז
5 = אין דעה",,unknown,,,scale,"1 = בהחלט להכריז
2 = אולי כדאי להכריז
3 = אולי לא כדאי להכריז
4 = בהחלט לא להכריז
5 = אין דעה",,,,,,,,,,,,,,
שלום,$AH$121,"יניב שפירא:
1 = בהחלט מוכן
2 = מוכן
3 = מסתייג
4 = לא מוכן
5 = בהחלט לא מוכן",,scale,"יניב שפירא:
1 = בהחלט מוכן
2 = מוכן
3 = מסתייג
4 = לא מוכן
5 = בהחלט לא מוכן",,unknown,,,scale,"1 = בהחלט מוכן
2 = מוכן
3 = מסתייג
4 = לא מוכן
5 = בהחלט לא מוכן",,,,,,,,,,,,,,
שלום,$AH$122,"יניב שפירא:
1 = בהחלט מוכן
2 = מוכן
3 = מסתייג
4 = לא מוכן
5 = בהחלט לא מוכן",,scale,"יניב שפירא:
1 = בהחלט מוכן
2 = מוכן
3 = מסתייג
4 = לא מוכן
5 = בהחלט לא מוכן",,unknown,,,scale,"1 = בהחלט מוכן
2 = מוכן
3 = מסתייג
4 = לא מוכן
5 = בהחלט לא מוכן",,,,,,,,,,,,,,
שלום,$AH$123,"יניב שפירא:
1 = בהחלט מסכים
2 = מסכים
3 = מסתייג
4 = לא מסכים
5 = בהחלט לא מסכים",,scale,"יניב שפירא:
1 = בהחלט מסכים
2 = מסכים
3 = מסתייג
4 = לא מסכים
5 = בהחלט לא מסכים",,unknown,,,scale,"1 = בהחלט מסכים
2 = מסכים
3 = מסתייג
4 = לא מסכים
5 = בהחלט לא מסכים",,,,,,,,,,,,,,
שלום,$AH$124,"יניב שפירא:
1 = כל ערביי ישראל עוינים את היהודים
2 = רוב ערביי ישראל עוינים את היהודים
3 = חלק מערביי ישראל עוינים את היהודים
4 = אף אחד מערביי ישראל אינו עוין את היהודים",,scale,"יניב שפירא:
1 = כל ערביי ישראל עוינים את היהודים
2 = רוב ערביי ישראל עוינים את היהודים
3 = חלק מערביי ישראל עוינים את היהודים
4 = אף אחד מערביי ישראל אינו עוין את היהודים",,unknown,,,scale,"1 = כל ערביי ישראל עוינים את היהודים
2 = רוב ערביי ישראל עוינים את היהודים
3 = חלק מערביי ישראל עוינים את היהודים
4 = אף אחד מערביי ישראל אינו עוין את היהודים",,,,,,,,,,,,,,
שלום,$AH$125,"יניב שפירא:
1 = כל ערביי ישראל עוינים את מדינת ישראל
2 = רוב ערביי ישראל עוינים את מדינת ישראל
3 = חלק מערביי ישראל עוינים את מדינת ישראל
4 = אף אחד מערביי ישראל אינו עוין את מדינת ישראל",,scale,"יניב שפירא:
1 = כל ערביי ישראל עוינים את מדינת ישראל
2 = רוב ערביי ישראל עוינים את מדינת ישראל
3 = חלק מערביי ישראל עוינים את מדינת ישראל
4 = אף אחד מערביי ישראל אינו עוין את מדינת ישראל",,unknown,,,scale,"1 = כל ערביי ישראל עוינים את מדינת ישראל
2 = רוב ערביי ישראל עוינים את מדינת ישראל
3 = חלק מערביי ישראל עוינים את מדינת ישראל
4 = אף אחד מערביי ישראל אינו עוין את מדינת ישראל",,,,,,,,,,,,,,
שלום,$AH$126,"יניב שפירא:
1 = לדעתי אין להחזיר כלום
2 = להחזיר חלק קטן
3 = להחזיר את רוב השטחים
4 = להחזיר את כל השטחים",,scale,"יניב שפירא:
1 = לדעתי אין להחזיר כלום
2 = להחזיר חלק קטן
3 = להחזיר את רוב השטחים
4 = להחזיר את כל השטחים",,unknown,,,scale,"1 = לדעתי אין להחזיר כלום
2 = להחזיר חלק קטן
3 = להחזיר את רוב השטחים
4 = להחזיר את כל השטחים",,,,,,,,,,,,,,
שלום,$B$127,"adi:
1 = שתי מדינות
2 = מדינה אחת מהירדן לים עם שוויון זכויות מלא לפלסטינים
3 = מדינה אחת מהירדן לים בשלטון ישראל ללא זכויות פוליטיות לפלסטינים
4 = אחר (פרט):_______",,scale,"adi:
1 = שתי מדינות
2 = מדינה אחת מהירדן לים עם שוויון זכויות מלא לפלסטינים
3 = מדינה אחת מהירדן לים בשלטון ישראל ללא זכויות פוליטיות לפלסטינים
4 = אחר (פרט):_______",,unknown,,,scale,"1 = שתי מדינות
2 = מדינה אחת מהירדן לים עם שוויון זכויות מלא לפלסטינים
3 = מדינה אחת מהירדן לים בשלטון ישראל ללא זכויות פוליטיות לפלסטינים
4 = אחר (פרט):_______",,,,,,,,,,,,,,
דמוקרטיה,$D$2,"יניב שפירא:
1-10
1 = כלל לא דמוקרטית
10 = דמוקרטית לגמרי",,scale,"יניב שפירא:
1-10
1 = כלל לא דמוקרטית
10 = דמוקרטית לגמרי",,unknown,,,scale,"1-10
1 = כלל לא דמוקרטית
10 = דמוקרטית לגמרי",,,,,,,,,,,,,,
דמוקרטיה,$A$3,"יניב שפירא:
שאלות 119-128
לא מקודדות אצלי בstata
גם ב2020 וגם ב2019
* ב2019 השאלה בכחול
* גם ב2021",,scale,"יניב שפירא:
שאלות 119-128
לא מקודדות אצלי בstata
גם ב2020 וגם ב2019
* ב2019 השאלה בכחול
* גם ב2021",,unknown,,,scale,"שאלות 119-128
לא מקודדות אצלי בstata
גם ב2020 וגם ב2019
* ב2019 השאלה בכחול
* גם ב2021",,,,,,,,,,,,,,
דמוקרטיה,$D$3,"יניב שפירא:
1 = כלל לא מסכים
2 = לא כ""כ מסכים
3 = די מסכים
4 = מאד מסכים",,scale,"יניב שפירא:
1 = כלל לא מסכים
2 = לא כ""כ מסכים
3 = די מסכים
4 = מאד מסכים",,unknown,,,scale,"1 = כלל לא מסכים
2 = לא כ""כ מסכים
3 = די מסכים
4 = מאד מסכים",,,,,,,,,,,,,,
דמוקרטיה,$G$7,"יניב שפירא:
1 = כלל לא מסכים
2 = לא מסכים
3 = מסכים
4 = מסכים מאד",,scale,"יניב שפירא:
1 = כלל לא מסכים
2 = לא מסכים
3 = מסכים
4 = מסכים מאד",,unknown,,,scale,"1 = כלל לא מסכים
2 = לא מסכים
3 = מסכים
4 = מסכים מאד",,,,,,,,,,,,,,
דמוקרטיה,$D$9,"יניב שפירא:
1 = כלל אין אמון
2 = אמון מועט
3 = אמון רב
4 = אמון רב מאד",,scale,"יניב שפירא:
1 = כלל אין אמון
2 = אמון מועט
3 = אמון רב
4 = אמון רב מאד",,unknown,,,scale,"1 = כלל אין אמון
2 = אמון מועט
3 = אמון רב
4 = אמון רב מאד",,,,,,,,,,,,,,
דמוקרטיה,$M$11,"יניב שפירא:
1 = כלל אין לי אמון
2 = במידה מועטה
3 = במידה מסוימת
4 = במידה רבה",,scale,"יניב שפירא:
1 = כלל אין לי אמון
2 = במידה מועטה
3 = במידה מסוימת
4 = במידה רבה",,unknown,,,scale,"1 = כלל אין לי אמון
2 = במידה מועטה
3 = במידה מסוימת
4 = במידה רבה",,,,,,,,,,,,,,
דמוקרטיה,$M$18,"יניב שפירא:
1 = בכלל לא
2 = במידה מועטה
3 = במידה מסוימת
4 = במידה רבה",,scale,"יניב שפירא:
1 = בכלל לא
2 = במידה מועטה
3 = במידה מסוימת
4 = במידה רבה",,unknown,,,scale,"1 = בכלל לא
2 = במידה מועטה
3 = במידה מסוימת
4 = במידה רבה",,,,,,,,,,,,,,
דמוקרטיה,$D$23,"יניב שפירא:
1 = מודל קלאסי - שלטון העם (11-16)
2 = דמוקרטיה כשוויון (20-26)
3 = דמוקרטיה ליברלית - חופש (31-49)
4 = דמוקרטיה ליברלית - מוסדות ופרוצדורות (51-62)
5 = תחרות פוליטית ואפשרות בחירה (71-72)
6 = תנאים חברתיים (80-89)
7 = מגבלות על הדמוקרטיה/תפיסות לא דמוקרטיות (90-97)
8 = אחר (0-9)",,scale,"יניב שפירא:
1 = מודל קלאסי - שלטון העם (11-16)
2 = דמוקרטיה כשוויון (20-26)
3 = דמוקרטיה ליברלית - חופש (31-49)
4 = דמוקרטיה ליברלית - מוסדות ופרוצדורות (51-62)
5 = תחרות פוליטית ואפשרות בחירה (71-72)
6 = תנאים חברתיים (80-89)
7 = מגבלות על הדמוקרטיה/תפיסות לא דמוקרטיות (90-97)
8 = אחר (0-9)",,unknown,,,scale,"1 = מודל קלאסי - שלטון העם (11-16)
2 = דמוקרטיה כשוויון (20-26)
3 = דמוקרטיה ליברלית - חופש (31-49)
4 = דמוקרטיה ליברלית - מוסדות ופרוצדורות (51-62)
5 = תחרות פוליטית ואפשרות בחירה (71-72)
6 = תנאים חברתיים (80-89)
7 = מגבלות על הדמוקרטיה/תפיסות לא דמוקרטיות (90-97)
8 = אחר (0-9)",,,,,,,,,,,,,,
דמוקרטיה,$D$24,"יניב שפירא:
1 = מאד לא מרוצה
2 = לא מרוצה
3 = מרוצה
4 = מרוצה מאד
8 = לא יודע
9 = מסרב",,scale,"יניב שפירא:
1 = מאד לא מרוצה
2 = לא מרוצה
3 = מרוצה
4 = מרוצה מאד
8 = לא יודע
9 = מסרב",,unknown,,,scale,"1 = מאד לא מרוצה
2 = לא מרוצה
3 = מרוצה
4 = מרוצה מאד
8 = לא יודע
9 = מסרב",,,,,,,,,,,,,,
דמוקרטיה,$M$24,"יניב שפירא:
1 = מאד מרוצה
2 = מרוצה
3 = לא מרוצה
4 = מאד לא מרוצה",,scale,"יניב שפירא:
1 = מאד מרוצה
2 = מרוצה
3 = לא מרוצה
4 = מאד לא מרוצה",,unknown,,,scale,"1 = מאד מרוצה
2 = מרוצה
3 = לא מרוצה
4 = מאד לא מרוצה",,,,,,,,,,,,,,
דמוקרטיה,$M$25,"יניב שפירא:
1 = מאד לא מרוצה
2 = לא מרוצה
3 = מרוצה
4 = מרוצה מאד",,scale,"יניב שפירא:
1 = מאד לא מרוצה
2 = לא מרוצה
3 = מרוצה
4 = מרוצה מאד",,unknown,,,scale,"1 = מאד לא מרוצה
2 = לא מרוצה
3 = מרוצה
4 = מרוצה מאד",,,,,,,,,,,,,,
דמוקרטיה,$F$26,"יניב שפירא:
1-10
1 = כלל לא חשוב
1 = חשוב לחלוטין",,scale,"יניב שפירא:
1-10
1 = כלל לא חשוב
1 = חשוב לחלוטין",,unknown,,,scale,"1-10
1 = כלל לא חשוב
1 = חשוב לחלוטין",,,,,,,,,,,,,,
דמוקרטיה,$O$27,"יניב שפירא:
1 = במידה רבה
2 = במידה מסוימת
3 = במידה מועטה
4 = כלל לא",,scale,"יניב שפירא:
1 = במידה רבה
2 = במידה מסוימת
3 = במידה מועטה
4 = כלל לא",,unknown,,,scale,"1 = במידה רבה
2 = במידה מסוימת
3 = במידה מועטה
4 = כלל לא",,,,,,,,,,,,,,
דמוקרטיה,$O$28,"יניב שפירא:
1 = סיכוי גבוה
2 = סיכוי נמוך",,scale,"יניב שפירא:
1 = סיכוי גבוה
2 = סיכוי נמוך",,unknown,,,scale,"1 = סיכוי גבוה
2 = סיכוי נמוך",,,,,,,,,,,,,,
דמוקרטיה,$I$29,"יניב שפירא:
1 = בהחלט לא מסכים
2 = לא מסכים
3 = מסכים
4 = מסכים בהחלט",,scale,"יניב שפירא:
1 = בהחלט לא מסכים
2 = לא מסכים
3 = מסכים
4 = מסכים בהחלט",,unknown,,,scale,"1 = בהחלט לא מסכים
2 = לא מסכים
3 = מסכים
4 = מסכים בהחלט",,,,,,,,,,,,,,
דמוקרטיה,$Q$29,"יניב שפירא:
1 = מסכים בהחלט
2 = מסכים
3 = לא בטוח
4 = לא מסכים
5 = כלל לא מסכים",,scale,"יניב שפירא:
1 = מסכים בהחלט
2 = מסכים
3 = לא בטוח
4 = לא מסכים
5 = כלל לא מסכים",,unknown,,,scale,"1 = מסכים בהחלט
2 = מסכים
3 = לא בטוח
4 = לא מסכים
5 = כלל לא מסכים",,,,,,,,,,,,,,
דמוקרטיה,$U$29,"יניב שפירא:
1 = מסכים בהחלט
2 = מסכים
3 = לא בטוח
4 = לא מסכים
5 = בהחלט לא מסכים",,scale,"יניב שפירא:
1 = מסכים בהחלט
2 = מסכים
3 = לא בטוח
4 = לא מסכים
5 = בהחלט לא מסכים",,unknown,,,scale,"1 = מסכים בהחלט
2 = מסכים
3 = לא בטוח
4 = לא מסכים
5 = בהחלט לא מסכים",,,,,,,,,,,,,,
דמוקרטיה,$I$30,"יניב שפירא:
1 = בהחלט לא מסכים
2 = לא מסכים
3 = מסכים
4 = מסכים בהחלט",,scale,"יניב שפירא:
1 = בהחלט לא מסכים
2 = לא מסכים
3 = מסכים
4 = מסכים בהחלט",,unknown,,,scale,"1 = בהחלט לא מסכים
2 = לא מסכים
3 = מסכים
4 = מסכים בהחלט",,,,,,,,,,,,,,
דמוקרטיה,$A$31,"יניב שפירא:
יהודים בלבד",יניב שפירא,unknown,יהודים בלבד,sector,unknown,,,sector,יהודים בלבד,,,,,,,,,,,,,,
דמוקרטיה,$L$31,"יניב שפירא:
1 = בטוח שרק יהודים
2 = חושב שרק יהודים
3 = חושב שגם ערבים
4 = בטוח שגם ערבים",,scale,"יניב שפירא:
1 = בטוח שרק יהודים
2 = חושב שרק יהודים
3 = חושב שגם ערבים
4 = בטוח שגם ערבים",,unknown,,,scale,"1 = בטוח שרק יהודים
2 = חושב שרק יהודים
3 = חושב שגם ערבים
4 = בטוח שגם ערבים",,,,,,,,,,,,,,
דמוקרטיה,$M$32,"יניב שפירא:
1 = מאד מרוצה
2 = מרוצה
3 = לא מרוצה
4 = מאד לא מרוצה",,scale,"יניב שפירא:
1 = מאד מרוצה
2 = מרוצה
3 = לא מרוצה
4 = מאד לא מרוצה",,unknown,,,scale,"1 = מאד מרוצה
2 = מרוצה
3 = לא מרוצה
4 = מאד לא מרוצה",,,,,,,,,,,,,,
דמוקרטיה,$N$33,"יניב שפירא:
1 = מסכים בהחלט
2 = די מסכים
3 = די מתנגד
4 = מתנגד בהחלט",,scale,"יניב שפירא:
1 = מסכים בהחלט
2 = די מסכים
3 = די מתנגד
4 = מתנגד בהחלט",,unknown,,,scale,"1 = מסכים בהחלט
2 = די מסכים
3 = די מתנגד
4 = מתנגד בהחלט",,,,,,,,,,,,,,
דמוקרטיה,$S$34,"יניב שפירא:
1 = הגדלת זכויות אזרח, כולל מתן זכות הצבעה לכנסת
2 = הגדלת זכויות אזרח, אך בלי להצביע בכנסת
3 = השארת המצב כמו שהוא
4 = הפחתת זכויות אזרח",,scale,"יניב שפירא:
1 = הגדלת זכויות אזרח, כולל מתן זכות הצבעה לכנסת
2 = הגדלת זכויות אזרח, אך בלי להצביע בכנסת
3 = השארת המצב כמו שהוא
4 = הפחתת זכויות אזרח",,unknown,,,scale,"1 = הגדלת זכויות אזרח, כולל מתן זכות הצבעה לכנסת
2 = הגדלת זכויות אזרח, אך בלי להצביע בכנסת
3 = השארת המצב כמו שהוא
4 = הפחתת זכויות אזרח",,,,,,,,,,,,,,
דמוקרטיה,$O$35,"יניב שפירא:
1 = זכויות אזרח מלאות כולל זכות הצבעה
2 = זכויות אזרח ללא זכות הצבעה
3 = השארת המצב כמו שהוא
4 = הפחתת הזכויות הניתנות כיום",,scale,"יניב שפירא:
1 = זכויות אזרח מלאות כולל זכות הצבעה
2 = זכויות אזרח ללא זכות הצבעה
3 = השארת המצב כמו שהוא
4 = הפחתת הזכויות הניתנות כיום",,unknown,,,scale,"1 = זכויות אזרח מלאות כולל זכות הצבעה
2 = זכויות אזרח ללא זכות הצבעה
3 = השארת המצב כמו שהוא
4 = הפחתת הזכויות הניתנות כיום",,,,,,,,,,,,,,
דמוקרטיה,$I$36,"יניב שפירא:
1 = תומך בפסילת שתי המפלגות
2 = תומך רק בפסילת בל""ד
3 = תומך רק בפסילת רע""ם-תע""ל
4 = מתנגד לפסילת שתי המפלגות",,scale,"יניב שפירא:
1 = תומך בפסילת שתי המפלגות
2 = תומך רק בפסילת בל""ד
3 = תומך רק בפסילת רע""ם-תע""ל
4 = מתנגד לפסילת שתי המפלגות",,unknown,,,scale,"1 = תומך בפסילת שתי המפלגות
2 = תומך רק בפסילת בל""ד
3 = תומך רק בפסילת רע""ם-תע""ל
4 = מתנגד לפסילת שתי המפלגות",,,,,,,,,,,,,,
דמוקרטיה,$P$37,"יניב שפירא:
1 = בעד
2 = נגד",,scale,"יניב שפירא:
1 = בעד
2 = נגד",,unknown,,,scale,"1 = בעד
2 = נגד",,,,,,,,,,,,,,
דמוקרטיה,$P$38,"יניב שפירא:
1 = יותר מדי פיקוח
2 = מידה מתאימה
3 = פחות מדי פיקוח",,scale,"יניב שפירא:
1 = יותר מדי פיקוח
2 = מידה מתאימה
3 = פחות מדי פיקוח",,unknown,,,scale,"1 = יותר מדי פיקוח
2 = מידה מתאימה
3 = פחות מדי פיקוח",,,,,,,,,,,,,,
דמוקרטיה,$Q$39,"יניב שפירא:
1 = מסכים בהחלט
2 = מסכים
3 = לא בטוח
4 = לא מסכים
5 = בהחלט לא מסכים",,scale,"יניב שפירא:
1 = מסכים בהחלט
2 = מסכים
3 = לא בטוח
4 = לא מסכים
5 = בהחלט לא מסכים",,unknown,,,scale,"1 = מסכים בהחלט
2 = מסכים
3 = לא בטוח
4 = לא מסכים
5 = בהחלט לא מסכים",,,,,,,,,,,,,,
דמוקרטיה,$Q$44,"יניב שפירא:
1 = בהחלט בעד הוצאתה
2 = בעד הוצאתה
3 = לא בטוח
4 = נגד הוצאתה
5 = בהחלט נגד הוצאתה",,scale,"יניב שפירא:
1 = בהחלט בעד הוצאתה
2 = בעד הוצאתה
3 = לא בטוח
4 = נגד הוצאתה
5 = בהחלט נגד הוצאתה",,unknown,,,scale,"1 = בהחלט בעד הוצאתה
2 = בעד הוצאתה
3 = לא בטוח
4 = נגד הוצאתה
5 = בהחלט נגד הוצאתה",,,,,,,,,,,,,,
דמוקרטיה,$Q$49,"יניב שפירא:
1 = בהחלט מסכים
2 = מסכים
3 = לא בטוח
4 = לא מסכים
5 = בהחלט לא מסכים",,scale,"יניב שפירא:
1 = בהחלט מסכים
2 = מסכים
3 = לא בטוח
4 = לא מסכים
5 = בהחלט לא מסכים",,unknown,,,scale,"1 = בהחלט מסכים
2 = מסכים
3 = לא בטוח
4 = לא מסכים
5 = בהחלט לא מסכים",,,,,,,,,,,,,,
דמוקרטיה,$Q$54,"יניב שפירא:
1 = מסכים בהחלט
2 = מסכים
3 = לא בטוח
4 = לא מסכים
5 = כלל לא מסכים",,scale,"יניב שפירא:
1 = מסכים בהחלט
2 = מסכים
3 = לא בטוח
4 = לא מסכים
5 = כלל לא מסכים",,unknown,,,scale,"1 = מסכים בהחלט
2 = מסכים
3 = לא בטוח
4 = לא מסכים
5 = כלל לא מסכים",,,,,,,,,,,,,,
דמוקרטיה,$V$55,"יניב שפירא:
1 = מסכים בהחלט
2 = מסכים
3 = מתנגד
4 = מתנגד בהחלט",,scale,"יניב שפירא:
1 = מסכים בהחלט
2 = מסכים
3 = מתנגד
4 = מתנגד בהחלט",,unknown,,,scale,"1 = מסכים בהחלט
2 = מסכים
3 = מתנגד
4 = מתנגד בהחלט",,,,,,,,,,,,,,
דמוקרטיה,$S$62,"יניב שפירא:
1 = קולותיהם של הבוחרים יכולים במידה רבה לשנות את המדיניות
2 = יכולים לשנות במידה מסוימת
3 = במידה מועטה
4 = בכלל לא יכולים לשנות",,scale,"יניב שפירא:
1 = קולותיהם של הבוחרים יכולים במידה רבה לשנות את המדיניות
2 = יכולים לשנות במידה מסוימת
3 = במידה מועטה
4 = בכלל לא יכולים לשנות",,unknown,,,scale,"1 = קולותיהם של הבוחרים יכולים במידה רבה לשנות את המדיניות
2 = יכולים לשנות במידה מסוימת
3 = במידה מועטה
4 = בכלל לא יכולים לשנות",,,,,,,,,,,,,,
דמוקרטיה,$AF$62,"יניב שפירא:
1 = מאוד מסכים עם הטענה
2 = מסכים עם הטענה
3 = מסתייג מהטענה
4 = מתנגד בהחלט לטענה",,scale,"יניב שפירא:
1 = מאוד מסכים עם הטענה
2 = מסכים עם הטענה
3 = מסתייג מהטענה
4 = מתנגד בהחלט לטענה",,unknown,,,scale,"1 = מאוד מסכים עם הטענה
2 = מסכים עם הטענה
3 = מסתייג מהטענה
4 = מתנגד בהחלט לטענה",,,,,,,,,,,,,,
דמוקרטיה,$V$63,"יניב שפירא:
1 = אני בטוח שאנו זקוקים למפלגה שקיבלה רוב מוחלט
2 = ייתכן שאנו זקוקים למפלגה שקיבלה רוב מוחלט
3 = ייתכן שמפלגה הקיבלה רוב מוחלט מסכנת את הדמוקרטיה
4 = אני בטוח שמפלגה שקיבלה רוב מוחלט מסכנת את הדמוקרטיה",,scale,"יניב שפירא:
1 = אני בטוח שאנו זקוקים למפלגה שקיבלה רוב מוחלט
2 = ייתכן שאנו זקוקים למפלגה שקיבלה רוב מוחלט
3 = ייתכן שמפלגה הקיבלה רוב מוחלט מסכנת את הדמוקרטיה
4 = אני בטוח שמפלגה שקיבלה רוב מוחלט מסכנת את הדמוקרטיה",,unknown,,,scale,"1 = אני בטוח שאנו זקוקים למפלגה שקיבלה רוב מוחלט
2 = ייתכן שאנו זקוקים למפלגה שקיבלה רוב מוחלט
3 = ייתכן שמפלגה הקיבלה רוב מוחלט מסכנת את הדמוקרטיה
4 = אני בטוח שמפלגה שקיבלה רוב מוחלט מסכנת את הדמוקרטיה",,,,,,,,,,,,,,
דמוקרטיה,$AB$64,"יניב שפירא:
1 = במידה רבה
2 = במידה מסוימת
3 = במידה מועטה
4 = כלל לא",,scale,"יניב שפירא:
1 = במידה רבה
2 = במידה מסוימת
3 = במידה מועטה
4 = כלל לא",,unknown,,,scale,"1 = במידה רבה
2 = במידה מסוימת
3 = במידה מועטה
4 = כלל לא",,,,,,,,,,,,,,
דמוקרטיה,$AD$64,"יניב שפירא:
1 = במידה רבה
2 = במידה מסוימת
3 = במידה מועטה
4 = כלל לא",,scale,"יניב שפירא:
1 = במידה רבה
2 = במידה מסוימת
3 = במידה מועטה
4 = כלל לא",,unknown,,,scale,"1 = במידה רבה
2 = במידה מסוימת
3 = במידה מועטה
4 = כלל לא",,,,,,,,,,,,,,
דמוקרטיה,$AD$65,"יניב שפירא:
1 = במידה רבה
2 = במידה מסוימת
3 = במידה מועטה
4 = כלל לא",,scale,"יניב שפירא:
1 = במידה רבה
2 = במידה מסוימת
3 = במידה מועטה
4 = כלל לא",,unknown,,,scale,"1 = במידה רבה
2 = במידה מסוימת
3 = במידה מועטה
4 = כלל לא",,,,,,,,,,,,,,
דמוקרטיה,$AB$66,"יניב שפירא:
1 = במידה רבה
2 = במידה מסוימת
3 = במידה מועטה
4 = כלל לא",,scale,"יניב שפירא:
1 = במידה רבה
2 = במידה מסוימת
3 = במידה מועטה
4 = כלל לא",,unknown,,,scale,"1 = במידה רבה
2 = במידה מסוימת
3 = במידה מועטה
4 = כלל לא",,,,,,,,,,,,,,
דמוקרטיה,$AD$66,"יניב שפירא:
1 = במידה רבה
2 = במידה מסוימת
3 = במידה מועטה
4 = כלל לא",,scale,"יניב שפירא:
1 = במידה רבה
2 = במידה מסוימת
3 = במידה מועטה
4 = כלל לא",,unknown,,,scale,"1 = במידה רבה
2 = במידה מסוימת
3 = במידה מועטה
4 = כלל לא",,,,,,,,,,,,,,
דמוקרטיה,$AD$67,"יניב שפירא:
1 = במידה רבה
2 = במידה מסוימת
3 = במידה מועטה
4 = כלל לא",,scale,"יניב שפירא:
1 = במידה רבה
2 = במידה מסוימת
3 = במידה מועטה
4 = כלל לא",,unknown,,,scale,"1 = במידה רבה
2 = במידה מסוימת
3 = במידה מועטה
4 = כלל לא",,,,,,,,,,,,,,
דמוקרטיה,$AC$68,"יניב שפירא:
1 = במידה רבה
2 = במידה מסוימת
3 = במידה מועטה
4 = כלל לא",,scale,"יניב שפירא:
1 = במידה רבה
2 = במידה מסוימת
3 = במידה מועטה
4 = כלל לא",,unknown,,,scale,"1 = במידה רבה
2 = במידה מסוימת
3 = במידה מועטה
4 = כלל לא",,,,,,,,,,,,,,
דמוקרטיה,$AC$69,"יניב שפירא:
1 = בהחלט צריך להצביע
2 = יתכן שצריך
3 = יתכן שלא צריך
4 = בהחלט לא צריך",,scale,"יניב שפירא:
1 = בהחלט צריך להצביע
2 = יתכן שצריך
3 = יתכן שלא צריך
4 = בהחלט לא צריך",,unknown,,,scale,"1 = בהחלט צריך להצביע
2 = יתכן שצריך
3 = יתכן שלא צריך
4 = בהחלט לא צריך",,,,,,,,,,,,,,
דמוקרטיה,$AB$70,"יניב שפירא:
1 = מסכים בהחלט
2 = מסכים
3 = לא כ""כ מסכים
4 = לא מסכים כלל",,scale,"יניב שפירא:
1 = מסכים בהחלט
2 = מסכים
3 = לא כ""כ מסכים
4 = לא מסכים כלל",,unknown,,,scale,"1 = מסכים בהחלט
2 = מסכים
3 = לא כ""כ מסכים
4 = לא מסכים כלל",,,,,,,,,,,,,,
